Municipio_ID;Municipio_Nome;Sigla_UF;Ano;PIB;Populacao;Receita_Corrente;Receita_Capital;Despesa_Total;Despesa_Assistencia_Previdencia;Despesa_Educacao_Cultura;Despesa_Saude_Saneamento;Despesa_Desportes_Lazer;Despesa_Seguranca_Defesa;Despesa_Trabalho;Despesa_Transporte;Despesa_Urbanismo_Habitacao
2209005;Rio Grande do Piauí;PI;2021;61491000;6434;22434092,09;649987,91;20917142,64;901489,49;6905548,40;7091205,96;26721,97;0,00;0,00;266663,07;1202011,70
2209104;Santa Cruz do Piauí;PI;2021;61011000;6254;21214982,11;811613,18;19863964,61;696906,18;5505975,64;7545422,99;26925,00;0,00;165843,69;344473,56;324693,85
2209153;Santa Cruz dos Milagres;PI;2021;45472000;4046;18652488,82;269430,10;17481439,09;770443,82;5104864,36;4686835,73;9900,00;0,00;0,00;222834,74;1160882,09
2209203;Santa Filomena;PI;2021;615987000;6256;37667387,14;2583460,27;34473267,46;1022094,68;11798245,31;7366965,93;104472,05;0,00;0,00;0,00;350709,14
2209302;Santa Luz;PI;2021;62480000;5903;20998012,90;124931,15;20164819,12;715726,49;6563577,48;6208720,49;0,00;0,00;0,00;119980,98;41696,38
2209351;Santana do Piauí;PI;2021;40807000;4650;19088167,88;867742,00;16763270,34;724547,46;5681514,12;4421386,45;31616,75;0,00;0,00;0,00;1695791,75
2209377;Santa Rosa do Piauí;PI;2021;50228000;5254;19636098,50;0,00;16603182,82;408536,59;5485985,47;4172305,16;17075,27;0,00;0,00;0,00;805644,96
2209401;Santo Antônio de Lisboa;PI;2021;71849000;6466;17621599,33;1934609,71;19566946,80;716951,96;5781720,53;6779766,58;17360,00;0,00;0,00;87053,00;2050825,36
2209450;Santo Antônio dos Milagres;PI;2021;18051000;2172;15494418,47;4,00;13338355,07;1220084,92;3534351,01;3137219,47;21033,00;0,00;0,00;16350,00;454929,00
2209500;Santo Inácio do Piauí;PI;2021;40377000;3809;18789078,23;759378,32;17387250,51;672860,15;4593428,12;5445089,05;46648,38;0,00;0,00;44508,25;1721622,59
2209559;São Braz do Piauí;PI;2021;39471000;4454;19418286,48;550000,00;16726611,00;1044686,58;4546219,78;3766292,03;101147,26;2600,00;0,00;357185,70;1186067,29
2209609;São Félix do Piauí;PI;2021;32116000;2923;12135328,96;1572309,81;16801255,61;361165,77;4401338,25;5565076,66;86484,92;0,00;0,00;389566,93;1222020,92
2209658;São Francisco de Assis do Piauí;PI;2021;55545000;5801;21735125,33;607631,37;19254364,26;681344,04;7006577,15;5146172,68;0,00;0,00;0,00;0,00;882715,48
2209708;São Francisco do Piauí;PI;2021;58406000;6417;28417176,90;402242,00;25773018,04;2095030,04;7871136,08;5843220,57;252212,96;0,00;0,00;262368,98;1352597,22
2209757;São Gonçalo do Gurguéia;PI;2021;54607000;3071;24877624,00;869973,80;23352097,20;615868,78;6956570,92;5604380,67;121702,54;0,00;0,00;47619,08;2269689,01
2209807;São Gonçalo do Piauí;PI;2021;56735000;5044;20145614,06;488000,00;18313398,31;1870682,11;5004197,67;3885684,14;310690,86;0,00;0,00;94683,12;2276693,93
2209856;São João da Canabrava;PI;2021;49321000;4619;29085005,15;2754576,03;23937477,35;612732,66;11541825,94;4254120,88;342318,68;0,00;0,00;442690,42;1885247,99
2209872;São João da Fronteira;PI;2021;60925000;6084;22620649,96;306679,82;20510330,20;1192480,89;7430123,45;6340035,51;273263,76;24000,00;0,00;66354,50;567974,21
2209906;São João da Serra;PI;2021;59723000;6106;20643184,70;833155,20;16596088,83;619776,97;6152686,74;5762426,30;0,00;0,00;0,00;24584,34;343884,26
2209955;São João da Varjota;PI;2021;36648000;4856;19554388,62;2774747,10;18339659,69;1100934,80;5419245,30;4178418,66;51886,09;0,00;0,00;180196,80;1420944,65
2209971;São João do Arraial;PI;2021;68235000;8085;30921609,64;885849,12;30125643,29;737695,66;15855132,09;6181321,63;361,00;40900,00;0,00;516,00;2972440,34
2210003;São João do Piauí;PI;2021;426951000;20720;68637508,01;1893004,43;62015090,86;6518670,18;19756392,70;17003575,53;0,00;0,00;106026,00;642932,74;5357551,11
2210052;São José do Divino;PI;2021;63753000;5361;21716979,00;585654,00;20069379,38;651807,39;6709273,42;5209887,67;345819,28;0,00;0,00;854761,27;1359280,59
2210102;São José do Peixe;PI;2021;42836000;3737;17206067,38;1616352,10;15201323,93;530207,36;5426043,81;4733523,64;90621,67;0,00;0,00;2997,99;387155,64
2210201;São José do Piauí;PI;2021;68075000;6696;20572744,23;1022464,46;17550946,74;724824,71;5510850,12;5517204,61;66310,70;0,00;137129,48;402345,89;392355,47
2210300;São Julião;PI;2021;59534000;6379;20624144,85;95500,00;19277354,27;1963328,66;5443473,87;6447927,34;115124,56;8000,00;121401,50;5945,00;405294,83
2210359;São Lourenço do Piauí;PI;2021;45315000;4581;23675362,97;1678889,83;21752358,19;542883,17;8843196,31;5684855,64;86862,17;0,00;0,00;0,00;2117851,10
2210375;São Luis do Piauí;PI;2021;25332000;2648;15031247,69;1733168,63;14224965,27;653767,81;3227089,37;4786390,44;31588,85;0,00;153835,24;141103,78;908207,97
2210383;São Miguel da Baixa Grande;PI;2021;27272000;2456;15188481,18;0,00;14045291,71;795156,79;3986199,14;3958829,78;20044,05;34000,00;0,00;181809,10;289288,89
2210391;São Miguel do Fidalgo;PI;2021;47464000;3037;19769880,61;1018316,25;16601427,38;715827,29;5434769,24;4141632,41;148548,63;0,00;0,00;753796,57;1410419,15
2210409;São Miguel do Tapuio;PI;2021;163378000;17617;54222288,22;933295,73;48068267,61;1640600,12;19634148,92;13143080,18;264457,74;0,00;0,00;0,00;4123574,39
2210508;São Pedro do Piauí;PI;2021;134821000;14356;52220819,27;2264558,81;48454773,87;1177839,98;19756166,70;13784013,55;230551,25;0,00;0,00;401709,80;1759812,49
2210607;São Raimundo Nonato;PI;2021;566178000;35035;116074141,12;15340,00;101788623,44;2754622,01;35527568,17;27246501,48;15090,77;0,00;0,00;64866,51;11803180,13
2210623;Sebastião Barros;PI;2021;46712000;3434;20865897,51;235000,00;19895852,62;1323226,89;7760572,70;4484211,51;0,00;0,00;0,00;16675,00;1661716,75
2210631;Sebastião Leal;PI;2021;255415000;4311;27959432,07;0,00;21965926,38;1168914,46;6847535,03;5272224,55;0,00;0,00;0,00;33681,61;1869428,89
2210656;Sigefredo Pacheco;PI;2021;78161000;10074;27871723,35;211977,03;26408592,38;2291664,89;9583712,72;6947080,72;14212,00;10313,16;0,00;10477,90;189556,68
2210706;Simões;PI;2021;434444000;14664;68379671,10;439821,83;69518111,87;3935948,45;23620990,27;20657866,32;543512,44;0,00;579536,02;152847,78;6902984,17
2210805;Simplício Mendes;PI;2021;182823000;12778;46043408,70;716205,19;47180661,62;1869995,97;15468398,54;15343167,53;227002,32;0,00;0,00;0,00;6190308,81
2210904;Socorro do Piauí;PI;2021;41067000;4557;20026454,62;0,00;15863557,15;619673,70;6310020,17;4507379,83;0,00;0,00;0,00;4192,91;676422,50
2210938;Sussuapara;PI;2021;76888000;6801;21479985,78;1477597,57;20211677,71;383462,01;6678359,96;6158658,62;8826,95;0,00;149832,58;85597,00;970367,52
2210953;Tamboril do Piauí;PI;2021;30388000;2939;16259975,48;360037,64;13805676,08;812038,25;3990823,03;3463404,34;12642,98;0,00;0,00;7900,00;1089001,19
2210979;Tanque do Piauí;PI;2021;33181000;2781;17945215,53;245346,58;14125304,37;652640,46;4104265,43;3921826,80;52553,35;0,00;0,00;113470,05;1771853,66
2211001;Teresina;PI;2021;23895231000;871126;3507987559,54;90406020,84;3418055762,69;386366928,51;586614641,52;1349827173,30;2936934,61;0,00;2619331,55;12299904,55;327617581,30
2211100;União;PI;2021;420316000;44649;118284417,30;3685551,72;102510683,44;14754324,43;37490332,50;22383606,41;116191,48;0,00;0,00;70023,90;5839978,25
2211209;Uruçuí;PI;2021;2815208000;21746;137682167,28;214630,80;102011800,25;4415246,31;34412149,63;25630890,05;443402,31;0,00;0,00;1726376,56;5655776,43
2211308;Valença do Piauí;PI;2021;289656000;20940;62674536,30;5653471,62;57956602,59;5542131,74;16217209,67;15449196,67;195801,35;0,00;9803,24;430177,35;6716732,77
2211357;Várzea Branca;PI;2021;44540000;4930;19952070,39;518236,97;18027576,66;542200,30;6938328,15;4813259,11;307454,57;0,00;0,00;75610,00;1003096,54
2211407;Várzea Grande;PI;2021;40995000;4382;19503430,98;552315,81;18474568,16;700293,98;5365644,86;6299046,53;62449,11;0,00;0,00;0,00;1086686,56
2211506;Vera Mendes;PI;2021;31077000;3082;18714837,71;51300,00;16045240,73;1562608,05;4682932,50;4281000,00;26725,85;54413,96;113909,77;70266,00;314210,72
2211605;Vila Nova do Piauí;PI;2021;37035000;2935;19999774,26;3640538,21;19506873,59;1191242,31;3924663,05;4963525,44;90558,06;0,00;0,00;570094,84;954918,66
2211704;Wall Ferraz;PI;2021;38008000;4479;17471742,91;2924075,78;16647371,07;456679,74;4879855,73;4192538,06;125544,21;14190,00;130518,06;64065,00;1134007,23
2200053;Acauã;PI;2022;NA;NA;27325689,37;1036504,36;26084973,85;1191134,18;10022617,91;7039147,83;2023,15;NA;NA;NA;730822,84
2200103;Agricolândia;PI;2022;NA;NA;28212375,87;1348823,16;27654696,37;2939499,88;8618818,86;7455734,86;168987,89;NA;NA;548784,94;751573,56
2200202;Água Branca;PI;2022;NA;NA;76693858,53;1131492,69;73435548,10;5747213,95;25241173,53;22025159,38;509124,43;NA;NA;725660,19;5411804,94
2200251;Alagoinha do Piauí;PI;2022;NA;NA;27220545,75;82000,00;25847450,98;1137129,52;7846880,13;7056345,84;NA;NA;206130,80;729862,31;10000,00
2200277;Alegrete do Piauí;PI;2022;NA;NA;26408151,68;NA;24611967,58;2324535,45;8880595,09;5627673,21;175362,00;80485,00;NA;365205,00;1513431,49
2200301;Alto Longá;PI;2022;NA;NA;51277871,73;1343039,97;49813481,92;1046313,85;20894642,06;13983637,42;31028,00;NA;NA;143477,14;3646153,64
2200400;Altos;PI;2022;NA;NA;164928136,04;1348338,43;173398802,35;19871781,64;79333368,31;37496032,82;NA;NA;NA;299579,88;1042717,59
2200459;Alvorada do Gurguéia;PI;2022;NA;NA;30169217,26;1000000,00;29897316,48;1195500,82;13188135,53;6510507,44;NA;NA;NA;NA;199818,64
2200509;Amarante;PI;2022;NA;NA;82794458,59;1568452,00;81068340,01;2424215,49;43540296,57;17015120,18;172583,12;NA;NA;90855,00;4670568,95
2200608;Angical do Piauí;PI;2022;NA;NA;33641072,68;1633219,00;32785779,23;4004441,02;8958331,05;10129177,35;299928,78;NA;NA;242205,62;2349758,80
2200707;Anísio de Abreu;PI;2022;NA;NA;37893661,73;1110318,26;37037157,01;1097944,61;16475248,93;9958217,82;100201,05;NA;NA;120306,82;3006077,60
2200806;Antônio Almeida;PI;2022;NA;NA;28482030,71;1065164,98;26198219,78;2317838,20;6630659,04;5184373,75;224859,21;NA;NA;NA;3646720,67
2200905;Aroazes;PI;2022;NA;NA;31252235,28;NA;31997926,40;4093397,24;8174252,21;9051740,22;480863,04;NA;NA;33600,00;2154646,15
2200954;Aroeiras de Itaim;PI;2022;NA;NA;21222005,58;173099,99;19247974,93;709060,43;6325586,90;4599884,91;NA;40550,00;132662,94;532370,91;717541,79
2201002;Arraial;PI;2022;NA;NA;27311803,66;466933,49;25909052,73;1355862,71;10258221,96;5802951,77;31495,50;NA;NA;15897,00;2199758,25
2201051;Assunção do Piauí;PI;2022;NA;NA;38578126,35;1188290,77;38584481,32;1692729,98;21398102,12;6422870,94;147056,00;NA;NA;NA;1473674,74
2201101;Avelino Lopes;PI;2022;NA;NA;44055917,33;4384921,31;45752118,90;1564519,72;16831207,65;11431988,37;512721,35;NA;NA;146572,20;4176603,40
2201150;Baixa Grande do Ribeiro;PI;2022;NA;NA;115627162,05;2098053,99;105405282,83;7139520,56;32894801,96;22594169,81;1804578,55;NA;NA;NA;16309071,50
2201176;Barra D'Alcântara;PI;2022;NA;NA;22475795,29;4983103,34;28322627,68;1056068,58;7930441,97;6785224,10;NA;NA;NA;167200,19;6584569,40
2201200;Barras;PI;2022;NA;NA;183234262,63;1291850,31;171088712,81;4112435,93;101025101,43;32564042,76;232536,00;NA;NA;518426,20;11680206,26
2201309;Barreiras do Piauí;PI;2022;NA;NA;22518609,85;501059,82;22282147,02;824058,67;5475809,26;4981022,86;74034,10;NA;NA;NA;847566,38
2201408;Barro Duro;PI;2022;NA;NA;33388882,75;549969,00;33047210,14;3760089,61;11327903,92;8782414,77;126707,78;NA;NA;176933,04;1422905,26
2201507;Batalha;PI;2022;NA;NA;100513690,55;871152,83;103233725,93;3085329,36;52205701,30;22830110,43;382355,47;NA;NA;545034,49;8065576,71
2201556;Bela Vista do Piauí;PI;2022;NA;NA;22362297,03;175310,82;20829884,04;819045,34;6135981,09;5674425,25;110837,67;NA;NA;358781,92;1522056,47
2201572;Belém do Piauí;PI;2022;NA;NA;26977498,35;1444859,40;26449796,80;1241659,27;9738202,18;4799959,49;116534,88;NA;NA;NA;4200156,75
2201606;Beneditinos;PI;2022;NA;NA;50172516,28;NA;47240502,79;2041607,92;20702158,57;12854635,23;40267,00;56200,00;NA;649110,99;3250753,38
2201705;Bertolínia;PI;2022;NA;NA;29858032,84;397494,28;28941603,67;1669587,49;9990658,65;7223048,10;74997,41;NA;NA;235170,60;903826,87
2201739;Betânia do Piauí;PI;2022;NA;NA;34465082,29;2418222,48;33719266,64;1363705,69;15880951,64;6885121,87;108759,50;NA;NA;123033,24;3193395,57
2201770;Boa Hora;PI;2022;NA;NA;28962262,78;36810,19;28957538,68;689902,87;13190283,13;6735946,47;161568,58;NA;NA;254589,47;219059,00
2201804;Bocaina;PI;2022;NA;NA;NA;NA;21279242,72;1144578,94;5699499,50;5991442,56;244997,39;NA;336331,52;195562,68;1738331,67
2201903;Bom Jesus;PI;2022;NA;NA;155482611,02;7385897,01;146756942,41;7353314,69;48448707,90;38515899,87;1311380,68;520,00;NA;1727128,09;20113085,71
2201919;Bom Princípio do Piauí;PI;2022;NA;NA;34690913,96;NA;32281564,06;4569524,25;10206352,90;9012662,49;58612,00;NA;NA;170244,55;2435607,03
2201929;Bonfim do Piauí;PI;2022;NA;NA;26434618,83;2698564,98;27045574,94;808106,22;10215853,91;8179703,81;357932,90;NA;NA;NA;2148567,26
2201945;Boqueirão do Piauí;PI;2022;NA;NA;31235374,35;NA;29728968,55;3064067,78;11860911,17;7246994,68;105305,75;NA;NA;NA;1516217,62
2201960;Brasileira;PI;2022;NA;NA;36395196,68;678750,00;33645787,42;2515091,07;11747363,86;8142816,88;NA;NA;NA;638992,58;2425634,59
2201988;Brejo do Piauí;PI;2022;NA;NA;25532523,12;1007430,23;23401435,90;937887,92;7642506,49;5897822,40;110282,97;NA;NA;NA;2175058,49
2202000;Buriti dos Lopes;PI;2022;NA;NA;91938505,22;7183902,11;91827378,93;8517892,69;38218940,44;22176931,63;449743,31;NA;NA;349058,26;7441885,15
2202026;Buriti dos Montes;PI;2022;NA;NA;43197095,74;1165882,89;41046776,21;1281755,08;21590880,50;9092622,72;113892,59;NA;NA;NA;3095230,13
2202059;Cabeceiras do Piauí;PI;2022;NA;NA;39845388,44;2968,85;37536842,89;1364400,21;17334414,82;8958124,74;625719,11;NA;NA;1212,00;1042445,18
2202075;Cajazeiras do Piauí;PI;2022;NA;NA;22874351,89;143718,00;21298766,02;1355034,59;5853615,93;5996380,26;52784,57;40570,63;NA;434995,65;11752,31
2202083;Cajueiro da Praia;PI;2022;NA;NA;42203511,36;1570050,00;39332041,80;3800705,13;13810460,40;9069054,56;20845,43;NA;NA;NA;2714535,44
2202091;Caldeirão Grande do Piauí;PI;2022;NA;NA;42596472,40;472960,72;39978732,21;2167825,14;12108184,12;9657974,02;213729,57;NA;179078,43;1441499,28;4437118,60
2202109;Campinas do Piauí;PI;2022;NA;NA;35531982,61;50000,00;32750580,76;991957,77;16465774,48;7893943,14;NA;NA;NA;110781,40;991434,90
2202117;Campo Alegre do Fidalgo;PI;2022;NA;NA;27699117,78;NA;25887520,80;700154,70;10624666,72;5917574,02;21835,51;NA;NA;122791,13;972284,56
2202133;Campo Grande do Piauí;PI;2022;NA;NA;26438488,90;253075,00;25363066,64;1778310,08;10600554,08;6730722,43;377050,99;NA;153085,81;36932,00;1618450,28
2202174;Campo Largo do Piauí;PI;2022;NA;NA;35811533,70;511600,00;34187461,73;1014079,04;17563119,71;7114739,12;250349,12;274353,56;NA;NA;1691484,50
2202208;Campo Maior;PI;2022;NA;NA;200271623,32;1084375,76;208262476,03;29319454,50;62458638,57;61503901,11;1176627,45;NA;NA;1805125,35;15451207,58
2202251;Canavieira;PI;2022;NA;NA;22520952,62;159273,60;20602526,27;1337049,00;5941187,08;5238551,00;15826,41;NA;NA;88782,53;1501809,65
2202307;Canto do Buriti;PI;2022;NA;NA;78347161,64;963783,61;72660638,72;1858770,92;27980921,90;23216866,39;274664,73;840,00;231737,41;577112,59;3485861,59
2202406;Capitão de Campos;PI;2022;NA;NA;57321508,94;166329,00;56883203,48;4983106,24;25023128,61;10869854,84;217399,17;372606,92;1197,11;62281,65;2794134,00
2202455;Capitão Gervásio Oliveira;PI;2022;NA;NA;24891739,42;370493,50;23579675,84;626836,92;8502011,95;6372388,42;143412,58;NA;NA;NA;1524145,57
2202505;Caracol;PI;2022;NA;NA;47399568,15;1978531,76;45241335,92;1685308,94;21199404,38;10432326,65;476672,82;NA;NA;NA;2445556,38
2202539;Caraúbas do Piauí;PI;2022;NA;NA;30334700,88;1844723,24;29545876,01;938996,13;12483523,40;6492582,56;51665,55;NA;NA;23152,29;2637030,52
2202554;Caridade do Piauí;PI;2022;NA;NA;54589146,34;NA;33225133,99;2439300,44;12253302,75;8865638,84;685123,39;NA;NA;900676,00;1218554,38
2202604;Castelo do Piauí;PI;2022;NA;NA;83289070,79;2613274,05;88172575,14;6669813,71;37973711,92;19023392,58;206129,36;18460,64;NA;NA;516774,60
2202653;Caxingó;PI;2022;NA;NA;31615674,69;699378,76;30389390,38;2099510,78;12731631,81;6231605,64;25780,41;NA;NA;353239,80;777464,49
2202703;Cocal;PI;2022;NA;NA;96951216,82;535170,00;93936093,06;2347125,39;44669519,69;22641182,34;95079,50;694144,10;NA;3060,00;5140929,88
2202711;Cocal de Telha;PI;2022;NA;NA;28321534,06;430774,00;28310405,39;1204617,71;12355274,95;6430186,33;66405,81;NA;NA;NA;2680412,50
2202729;Cocal dos Alves;PI;2022;NA;NA;29074414,99;1413075,00;28990129,75;1586789,93;11381934,51;6885574,57;106570,10;NA;NA;185834,10;2244454,94
2202737;Coivaras;PI;2022;NA;NA;24141912,35;3611587,44;24645055,11;941894,62;7749332,42;7338885,09;150984,77;NA;NA;316579,79;962141,87
2202752;Colônia do Gurguéia;PI;2022;NA;NA;30017210,45;69526,66;30977962,28;2756654,96;10842019,90;7958982,76;23008,26;NA;NA;126932,32;2012239,64
2202778;Colônia do Piauí;PI;2022;NA;NA;31313556,87;249569,82;28780304,23;856618,91;11317540,02;8886048,88;237972,06;NA;NA;119229,57;1064488,20
2202802;Conceição do Canindé;PI;2022;NA;NA;25328109,10;228599,00;23711921,25;1051138,69;9771139,93;5943541,62;131503,57;NA;NA;NA;2420808,90
2202851;Coronel José Dias;PI;2022;NA;NA;25421056,59;784773,18;24792329,74;863205,31;7985357,11;5701467,97;138074,37;NA;NA;1131745,82;3471056,26
2202901;Corrente;PI;2022;NA;NA;81521112,37;3154615,64;99623339,26;9543029,43;35285720,21;19041021,97;469680,86;NA;NA;18981,72;11394385,58
2203008;Cristalândia do Piauí;PI;2022;NA;NA;37903730,00;695246,80;35171640,79;2746686,38;11867487,54;9663100,72;1900,00;NA;NA;427760,73;2548258,82
2203107;Cristino Castro;PI;2022;NA;NA;52969202,22;13962,74;61802875,31;4360355,87;22694945,93;19817011,52;14632,63;50368,42;NA;30571,72;567844,86
2203206;Curimatá;PI;2022;NA;NA;47118957,54;1377311,25;46666356,16;1155079,85;20714276,20;9581819,71;193651,00;NA;NA;NA;3506936,86
2203230;Currais;PI;2022;NA;NA;36418541,69;125000,00;33647611,83;390271,94;13571242,46;7490977,85;NA;NA;NA;169358,56;1864422,59
2203255;Curralinhos;PI;2022;NA;NA;27844998,59;NA;26272887,71;2006891,91;10371861,38;5355336,91;71646,58;NA;NA;NA;357269,62
2203271;Curral Novo do Piauí;PI;2022;NA;NA;44485765,95;64286,67;41418145,71;3084555,80;14669761,53;9149726,31;113768,15;3780,76;NA;1433514,97;2843580,58
2203305;Demerval Lobão;PI;2022;NA;NA;72970151,10;4248070,81;69089180,74;4041450,79;30570331,92;12418191,68;529754,32;NA;NA;72095,68;8613067,37
2203354;Dirceu Arcoverde;PI;2022;NA;NA;34372369,97;NA;33235614,39;1137867,62;17023879,77;6874993,38;152702,34;NA;NA;388440,90;2861698,36
2203404;Dom Expedito Lopes;PI;2022;NA;NA;28481851,59;827123,00;25826040,44;805000,55;10138625,50;7017693,91;55043,61;5200,00;NA;295300,42;2677703,91
2203420;Domingos Mourão;PI;2022;NA;NA;26977110,06;NA;24806914,13;722317,00;10622839,33;5529149,90;64452,00;NA;NA;879325,91;1391723,85
2203453;Dom Inocêncio;PI;2022;NA;NA;60399795,44;278920,80;57632936,99;2966971,93;18773476,98;13136669,13;16006,00;NA;106408,50;NA;372540,86
2203503;Elesbão Veloso;PI;2022;NA;NA;47467636,36;851150,00;46900905,00;2236218,72;17182592,21;14582615,90;459619,34;NA;NA;542929,11;2329273,04
2203602;Eliseu Martins;PI;2022;NA;NA;24703167,20;449948,00;23491170,82;2010439,14;6059649,40;6227205,24;189211,60;NA;NA;NA;1900568,65
2203701;Esperantina;PI;2022;NA;NA;146868458,15;4549825,00;153417583,59;15148377,65;70096050,64;31823746,84;185050,69;180000,00;NA;461115,66;8796487,75
2203750;Fartura do Piauí;PI;2022;NA;NA;32558006,91;1010040,00;30524934,44;1534601,21;15097797,03;6447837,82;53435,00;1580,00;NA;96866,70;1791883,67
2203800;Flores do Piauí;PI;2022;NA;NA;27460357,35;371244,96;24078729,24;714208,41;9738234,10;5709809,98;75,00;6218,16;NA;5762,00;1097867,88
2203859;Floresta do Piauí;PI;2022;NA;NA;24002750,93;350000,00;20935808,38;702936,39;4062940,30;5657676,59;NA;NA;NA;4780,00;419784,96
2203909;Floriano;PI;2022;NA;NA;259238318,58;13792767,64;240030524,72;10678129,52;62068473,00;90426333,64;589195,59;NA;1000,00;255577,76;31700405,34
2204006;Francinópolis;PI;2022;NA;NA;27822777,27;1334601,25;25674474,55;1582363,23;11530333,97;5193234,86;228512,94;NA;NA;73966,16;818359,25
2204105;Francisco Ayres;PI;2022;NA;NA;25383399,36;74659,72;22725975,69;1456677,09;7512227,98;6212102,93;149483,80;NA;NA;891226,96;852687,04
2204154;Francisco Macedo;PI;2022;NA;NA;23063314,08;752807,06;22057721,05;1372329,95;7415990,18;5998386,15;153419,25;30000,00;179882,25;153033,71;1233100,78
2204204;Francisco Santos;PI;2022;NA;NA;35374713,60;1413640,34;34171423,16;3650710,83;11137471,99;7704712,66;241252,69;NA;156755,65;145780,66;4659264,52
2204303;Fronteiras;PI;2022;NA;NA;44900017,71;603035,00;42066476,26;2905828,87;12548833,54;14616957,27;236624,95;NA;NA;NA;1580554,64
2204352;Geminiano;PI;2022;NA;NA;25562458,25;1327907,12;24599052,00;1018134,32;8882376,12;6036599,12;85269,92;NA;NA;482042,76;2823107,65
2204402;Gilbués;PI;2022;NA;NA;60900546,40;1691167,83;56894666,39;1860300,24;25248256,18;14360018,20;141684,50;NA;NA;757854,63;3597698,72
2204501;Guadalupe;PI;2022;NA;NA;70053162,60;257325,00;55801895,12;1282832,86;22377830,98;13763189,17;392225,34;NA;NA;33600,00;4891324,81
2204550;Guaribas;PI;2022;NA;NA;27988475,93;447378,23;26334834,13;1044684,41;10934711,81;5401169,67;185216,90;75000,00;NA;498792,12;1151376,87
2204600;Hugo Napoleão;PI;2022;NA;NA;22537804,30;NA;21387620,68;1942295,55;6065415,71;4693752,81;140843,39;NA;NA;45564,00;1621615,32
2204659;Ilha Grande;PI;2022;NA;NA;38599439,27;10547,88;37394661,88;1630056,18;16061969,74;9326094,23;147325,42;NA;NA;3300,00;2326918,37
2204709;Inhuma;PI;2022;NA;NA;53904934,94;643686,21;51878216,74;1283632,28;21590989,56;15347072,04;463967,39;88100,00;NA;27904,84;1087354,49
2204808;Ipiranga do Piauí;PI;2022;NA;NA;31897640,24;1750000,00;30302398,14;1485621,13;12411378,74;8175497,71;204597,44;107151,00;145824,40;287441,52;1806153,04
2204907;Isaías Coelho;PI;2022;NA;NA;33410631,44;596471,72;32871797,75;1206606,77;14191142,12;9268032,49;331687,13;NA;NA;281165,45;1615897,32
2205003;Itainópolis;PI;2022;NA;NA;43539040,24;250000,00;41161854,77;4440845,18;13948514,58;11916967,95;7533,39;NA;NA;16916,75;1016888,91
2205102;Itaueira;PI;2022;NA;NA;42164105,40;1689168,69;42021913,81;1421135,37;17348973,76;12988448,51;118248,02;NA;NA;657357,84;2584711,37
2205151;Jacobina do Piauí;PI;2022;NA;NA;38816005,96;1590720,00;36755098,44;1119584,28;16711552,97;6827865,84;59663,00;NA;NA;420243,64;2306792,53
2205201;Jaicós;PI;2022;NA;NA;67543508,30;1380278,43;69042170,00;6455622,95;24817782,74;21772064,10;62760,00;NA;389588,46;NA;4098235,33
2205250;Jardim do Mulato;PI;2022;NA;NA;24187253,91;281430,12;22886721,19;854696,93;8253327,60;6291745,46;169269,45;NA;NA;NA;1702897,23
2205276;Jatobá do Piauí;PI;2022;NA;NA;27417076,41;226337,74;25703293,93;946040,49;11387995,26;5060076,70;1212,00;NA;NA;NA;2345423,35
2205300;Jerumenha;PI;2022;NA;NA;24613427,25;23578,05;22038324,28;1069972,90;7840732,96;5256968,09;98468,10;NA;NA;130626,18;871111,26
2205359;João Costa;PI;2022;NA;NA;23791992,20;5579121,43;26282521,92;884876,35;7150086,85;6262159,01;106912,11;NA;NA;2840558,64;2792767,60
2205409;Joaquim Pires;PI;2022;NA;NA;59641701,67;2102659,46;56305110,23;3700642,52;21567933,59;13818325,97;361155,31;NA;NA;509543,05;4292660,07
2205458;Joca Marques;PI;2022;NA;NA;29087355,62;400000,00;28676334,02;723100,77;11482209,52;6502286,50;121365,35;NA;NA;NA;2836343,24
2205508;José de Freitas;PI;2022;NA;NA;128608537,63;4546398,59;133164505,49;11292009,58;51668695,56;36459618,76;1030002,05;964840,05;NA;47034,58;4536810,58
2205516;Juazeiro do Piauí;PI;2022;NA;NA;27121511,64;NA;25676877,17;2160490,66;9147335,33;6274437,30;86816,87;700,00;NA;28803,52;628940,85
2205524;Júlio Borges;PI;2022;NA;NA;34100872,26;1333405,10;33140882,25;961522,16;13528657,05;7242827,14;316083,47;NA;NA;348396,67;3710898,40
2205532;Jurema;PI;2022;NA;NA;28992625,54;1037564,41;30534737,19;3001266,81;10134797,97;5951819,02;24095,00;NA;NA;NA;3081394,32
2205540;Lagoinha do Piauí;PI;2022;NA;NA;21211611,91;NA;17721150,70;820672,23;5634883,82;4537651,80;364829,89;NA;NA;102174,02;1901225,13
2205557;Lagoa Alegre;PI;2022;NA;NA;41050863,82;6141,77;41370052,57;4818525,56;18005166,81;7834469,69;32476,42;NA;NA;362125,64;703148,41
2205565;Lagoa do Barro do Piauí;PI;2022;NA;NA;40351991,33;442975,00;38979574,42;1562066,28;11278376,19;8259836,68;252546,22;NA;NA;NA;5498111,99
2205573;Lagoa de São Francisco;PI;2022;NA;NA;34187776,61;240000,00;33510615,58;2095359,53;13783780,81;7442094,98;99551,94;NA;NA;NA;758335,62
